startup_name,angel,startup_industry,region,startup_location,total_participation_in_percent,birthdate,count
Superlist Software GmbH,SixVenture_GmbH,software,hamburg,berlin,1.586425,1983-02-20 0:00:00,1
Superlist Software GmbH,whiletrue_GmbH,software,berlin,berlin,0.4169142857,1982-01-27 0:00:00,1
Superlist Software GmbH,Mercutio_GmbH_Berlin,software,berlin,berlin,1.546,1979-07-18 0:00:00,1
Julep Media GmbH,"Caletia_GmbH_Berlin,_Deutschland",media,berlin,münchen,0.3864666667,1977-11-11 0:00:00,1
Julep Media GmbH,Mornington_Crescent_Holdings_GmbH,media,berlin,münchen,1.5218,1973-10-22 0:00:00,1
Julep Media GmbH,Charles_Maxim_Rolfe_Songhurst,media,international,münchen,1.004878571,1978-09-18 0:00:00,1
theBASE FOL Group GmbH,jvh-ventures_GmbH,real_estate,other,berlin,21.215,1979-09-27 0:00:00,1
theBASE FOL Group GmbH,Carsten_Oliver_Thoma,real_estate,international,berlin,0.48316,1974-06-14 0:00:00,1
theBASE FOL Group GmbH,Jacobo_Invest_GmbH,real_estate,stuttgart,berlin,16.2249125,1973-03-30 0:00:00,1
theBASE FOL Group GmbH,non_olet_GmbH,real_estate,hamburg,berlin,1.40326,1968-06-01 0:00:00,1
theBASE FOL Group GmbH,Janoodle_GmbH,real_estate,berlin,berlin,0.45,1977-03-14 0:00:00,1
theBASE FOL Group GmbH,Wilmking_GmbH_AG_Berlin_(Charlottenburg),real_estate,berlin,berlin,0.22925,1979-01-31 0:00:00,1
theBASE FOL Group GmbH,CG_Ventures_GmbH_Baiersbronn,real_estate,stuttgart,berlin,7.089746667,1985-12-29 0:00:00,1
troy GmbH,JALE_Beteiligungs_GmbH,finance,munich,lippstadt,15.9199,1975-07-06 0:00:00,1
Mondas GmbH,SI_Development_&_Service_GmbH,energy,other,freiburg im breisgau,2.34415,1977-10-31 0:00:00,1
Helsing GmbH,Severe_Capital_GmbH,software,cologne,münchen,38.2675,1972-10-26 0:00:00,1
Helsing GmbH,Eyser_GmbH_Stuttgart,software,stuttgart,münchen,1.421528571,1987-11-06 0:00:00,1
Helsing GmbH,Mücke_&_Sturm_Beteiligungsgesellschaft_mbH,software,munich,münchen,5.251314286,1971-11-25 0:00:00,1
Helsing GmbH,wrapall_UG_(haftungsbeschränkt),software,other,münchen,0.2661,1981-08-06 0:00:00,1
Helsing GmbH,Roskopf_Ventures_GmbH_Berlin,software,berlin,münchen,0.3603285714,1983-09-20 0:00:00,1
Helsing GmbH,jvh-ventures_GmbH,software,other,münchen,21.215,1979-09-27 0:00:00,1
Vantik GmbH,Renner_Ventures_&_Philanthropies_GmbH,insurance,munich,berlin,3.335972672,1984-04-28 0:00:00,1
Vantik GmbH,TK_Management_GmbH,insurance,cologne,berlin,15.34145,,1
Vantik GmbH,eNugget_Ventures_UG_(haftungsbeschränkt),insurance,berlin,berlin,1.4479,1984-08-19 0:00:00,1
Vantik GmbH,Vento_Ventures_GmbH_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,insurance,berlin,berlin,0.4686504854,1982-11-03 0:00:00,1
Vantik GmbH,MGH_Beratungs-_und_Beteiligungs-_GmbH,insurance,frankfurt,berlin,4.765425,1966-03-26 0:00:00,1
Vantik GmbH,HB_Investments_UG_(haftungsbeschränkt),insurance,munich,berlin,16.85333333,1983-11-13 0:00:00,1
Vantik GmbH,HiddenMarkets_UG_(haftungsbeschränkt),insurance,other,berlin,1.366716667,1980-05-14 0:00:00,1
Vantik GmbH,Bonum_Ventures_GmbH,insurance,munich,berlin,58.2838,1975-07-11 0:00:00,1
numa group GmbH,non_olet_GmbH,real_estate,hamburg,berlin,1.40326,1968-06-01 0:00:00,1
numa group GmbH,PE_Beteiligungen_GmbH,real_estate,other,berlin,2.527633333,1981-11-10 0:00:00,1
numa group GmbH,Fadelia_GmbH_AG,real_estate,berlin,berlin,1.352,1983-10-14 0:00:00,1
Lhotse Technologies GmbH,F.A._Neumann_UG_(haftungsbeschränkt),software,berlin,berlin,0.4366666667,1979-01-27 0:00:00,1
Lhotse Technologies GmbH,Dr._Jens_Odewald,software,cologne,berlin,1.2426,1940-09-21 0:00:00,1
Lhotse Technologies GmbH,Pausder_Ventures_GmbH,software,berlin,berlin,0.499875,1979-02-12 0:00:00,1
Lhotse Technologies GmbH,SixVenture_GmbH,software,hamburg,berlin,1.586425,1983-02-20 0:00:00,1
Lhotse Technologies GmbH,BCF_Weboptions,software,cologne,berlin,10.396,1988-12-14 0:00:00,1
Lhotse Technologies GmbH,AleHa_Holding_UG_(haftungsbeschränkt),software,stuttgart,berlin,5.705,1992-05-12 0:00:00,1
Lhotse Technologies GmbH,ULRICH_CHRISTOPH_HEINRICH_HELLBERG,software,frankfurt,berlin,0.62,1969-11-01 0:00:00,1
Lhotse Technologies GmbH,kSsR_Beteiligungen_UG_(haftungsbeschränkt,software,berlin,berlin,54.66666667,1978-02-26 0:00:00,1
Lhotse Technologies GmbH,whiletrue_GmbH,software,berlin,berlin,0.4169142857,1982-01-27 0:00:00,1
alphin GmbH,Hanse_Ventures_BSJ_GmbH,advertising,hamburg,berlin,18.15857143,1982-10-03 0:00:00,1
Apply Z GmbH,Mercutio_GmbH_Berlin,staffing,berlin,st. georgen im schwarzwald,1.546,1979-07-18 0:00:00,1
Airfarm GmbH,Sundowner_Ventures_GmbH,agriculture,berlin,berlin,20.65,1979-12-11 0:00:00,1
Airfarm GmbH,PhiSi_Invest_UG_(haftungsbeschränkt),agriculture,berlin,berlin,0.2518333333,1982-04-11 0:00:00,1
Airfarm GmbH,HiddenMarkets_UG_(haftungsbeschränkt),agriculture,other,berlin,1.366716667,1980-05-14 0:00:00,1
Airfarm GmbH,JTD_Holding_GmbH_AG,agriculture,berlin,berlin,2.785883333,1977-02-09 0:00:00,1
Airfarm GmbH,Mercutio_GmbH_Berlin,agriculture,berlin,berlin,1.546,1979-07-18 0:00:00,1
RIDE GmbH,Jacobo_Invest_GmbH,real_estate,stuttgart,berlin,16.2249125,1973-03-30 0:00:00,1
RIDE GmbH,CG_Ventures_GmbH_Baiersbronn,real_estate,stuttgart,berlin,7.089746667,1985-12-29 0:00:00,1
RIDE GmbH,Fadelia_GmbH_AG,real_estate,berlin,berlin,1.352,1983-10-14 0:00:00,1
EqualTo GmbH,S.W._Projects_GmbH,staffing,cologne,freiburg im breisgau,0.206675,1983-10-21 0:00:00,1
EqualTo GmbH,Phoenix_Ventures_UG_(haftungsbeschränkt),staffing,cologne,freiburg im breisgau,27.78,1989-01-12 0:00:00,1
EqualTo GmbH,ROMM_Holding_GmbH,staffing,berlin,freiburg im breisgau,0.7217111111,1980-05-05 0:00:00,1
EqualTo GmbH,Thomas_Hoffmeister,staffing,stuttgart,freiburg im breisgau,3.883333333,1971-10-24 0:00:00,1
EqualTo GmbH,Next_Big_Thing_AG,staffing,berlin,freiburg im breisgau,58.97683333,1971-02-14 0:00:00,1
EqualTo GmbH,Markus_Ronald_Müller,staffing,other,freiburg im breisgau,16.751,1994-05-13 0:00:00,1
EqualTo GmbH,MF_Invest_&_Consulting_GmbH,staffing,other,freiburg im breisgau,5.8372,1966-07-25 0:00:00,1
EqualTo GmbH,Mücke_&_Sturm_Beteiligungsgesellschaft_mbH,staffing,munich,freiburg im breisgau,5.251314286,1971-11-25 0:00:00,1
EqualTo GmbH,Previdus_Beteiligungs_GmbH,staffing,cologne,freiburg im breisgau,17.848,1976-10-02 0:00:00,1
EqualTo GmbH,Alpha_Beta_Beteiligungen_UG,staffing,berlin,freiburg im breisgau,43.02773333,1985-01-23 0:00:00,1
EqualTo GmbH,Prof._Dr._Frank_Fitzek,staffing,berlin,freiburg im breisgau,13.31246667,1971-10-05 0:00:00,1
EqualTo GmbH,JTD_Holding_GmbH_AG,staffing,berlin,freiburg im breisgau,2.785883333,1977-02-09 0:00:00,1
Xolo GmbH,GPF_-_Global_Peace_Fund_UG_(haftungsbeschränkt),hardware,berlin,berlin,37.82,1977-05-11 0:00:00,1
Xolo GmbH,RR_Holding_UG_(haftungsbeschränkt),hardware,berlin,berlin,16.6945,1989-12-25 0:00:00,1
Xolo GmbH,Vento_Ventures_GmbH_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,hardware,berlin,berlin,0.4686504854,1982-11-03 0:00:00,1
Xolo GmbH,Werner_Geissler,hardware,munich,berlin,3.941833333,1953-04-25 0:00:00,1
Xolo GmbH,"Becker,_Christian_Matthias",hardware,cologne,berlin,41.06,1968-11-25 0:00:00,1
Xolo GmbH,Jan_Saputra_UG_(haftungsbeschränkt),hardware,berlin,berlin,23.58206,1992-02-05 0:00:00,1
Xolo GmbH,Gerbig_Ventures_GmbH,hardware,other,berlin,26.202075,1981-05-03 0:00:00,1
Xolo GmbH,Rieke_Ventures_GmbH,hardware,munich,berlin,0.106,1990-03-12 0:00:00,1
Xolo GmbH,Oliver_Diezmann,hardware,hamburg,berlin,0.675,1972-01-03 0:00:00,1
Xolo GmbH,Kodama_UG_(haftungsbeschränkt),hardware,berlin,berlin,38.15333333,1974-09-06 0:00:00,1
Xolo GmbH,iconomy_GmbH,hardware,berlin,berlin,1.1367,1989-08-31 0:00:00,1
Xolo GmbH,Reber_Capital_UG_(haftungsbeschränkt),hardware,berlin,berlin,5.334811111,1987-08-27 0:00:00,1
German Bionic Systems GmbH,Carsten_Oliver_Thoma,industry,international,augsburg,0.48316,1974-06-14 0:00:00,1
German Bionic Systems GmbH,Jacobo_Invest_GmbH,industry,stuttgart,augsburg,16.2249125,1973-03-30 0:00:00,1
German Bionic Systems GmbH,ROMM_Holding_GmbH,industry,berlin,augsburg,0.7217111111,1980-05-05 0:00:00,1
wealthpilot GmbH,Vento_Ventures_GmbH_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,finance,berlin,münchen,0.4686504854,1982-11-03 0:00:00,1
wealthpilot GmbH,JTD_Holding_GmbH_AG,finance,berlin,münchen,2.785883333,1977-02-09 0:00:00,1
wealthpilot GmbH,Renner_Ventures_UG_(haftungsbeschränkt),finance,berlin,münchen,0.57748,1981-06-03 0:00:00,1
wealthpilot GmbH,Previdus_Beteiligungs_GmbH,finance,cologne,münchen,17.848,1976-10-02 0:00:00,1
wealthpilot GmbH,GPF_-_Global_Peace_Fund_UG_(haftungsbeschränkt),finance,berlin,münchen,37.82,1977-05-11 0:00:00,1
Startup Insider GmbH,HiddenMarkets_UG_(haftungsbeschränkt),media,other,berlin,1.366716667,1980-05-14 0:00:00,1
Startup Insider GmbH,"Edition.VC_GmbH,_Dresden",media,other,berlin,66.66666667,1983-01-10 0:00:00,1
Startup Insider GmbH,Sidus_GmbH,media,hamburg,berlin,0.735,1973-08-03 0:00:00,1
Startup Insider GmbH,Gerbig_Ventures_GmbH,media,other,berlin,26.202075,1981-05-03 0:00:00,1
Startup Insider GmbH,DSR_Ventures_GmbH,media,munich,berlin,0.723249191,1985-08-14 0:00:00,1
Startup Insider GmbH,Bochum_Ventures_GmbH,media,cologne,berlin,26.0174375,1985-02-05 0:00:00,1
Feral GmbH,Jacobo_Invest_GmbH,medicine_biotech,stuttgart,berlin,16.2249125,1973-03-30 0:00:00,1
Feral GmbH,Mornington_Crescent_Holdings_GmbH,medicine_biotech,berlin,berlin,1.5218,1973-10-22 0:00:00,1
Feral GmbH,Florian_Stöhr,medicine_biotech,munich,berlin,14.64466667,1978-05-02 0:00:00,1
Feral GmbH,Pink_Capital_GmbH,medicine_biotech,berlin,berlin,2.394,1993-10-22 0:00:00,1
Feral GmbH,Jonnielias_Beteiligungsgesellschaft_mbH,medicine_biotech,hamburg,berlin,2.62435,1973-04-16 0:00:00,1
Feral GmbH,CPA_Invest_GmbH,medicine_biotech,hamburg,berlin,1.026633333,1965-03-05 0:00:00,1
HUNIC GmbH,Jacobo_Invest_GmbH,industry,stuttgart,baiersbronn,16.2249125,1973-03-30 0:00:00,1
HUNIC GmbH,Elias_Groll_Ventures_GmbH,industry,stuttgart,baiersbronn,2.0,1997-08-18 0:00:00,1
HUNIC GmbH,DIRK_BREITBACH,industry,cologne,baiersbronn,0.492,1969-08-18 0:00:00,1
HUNIC GmbH,P&S_Investments_GmbH,industry,cologne,baiersbronn,13.47666667,1959-07-11 0:00:00,1
HUNIC GmbH,whiletrue_GmbH,industry,berlin,baiersbronn,0.4169142857,1982-01-27 0:00:00,1
HUNIC GmbH,intigon_GmbH,industry,stuttgart,baiersbronn,10.82936667,1968-05-30 0:00:00,1
HUNIC GmbH,MTec_Holding_GmbH,industry,stuttgart,baiersbronn,10.27045592,1969-02-06 0:00:00,1
HUNIC GmbH,Oliver_Diezmann,industry,hamburg,baiersbronn,0.675,1972-01-03 0:00:00,1
HUNIC GmbH,Reber_Capital_UG_(haftungsbeschränkt),industry,berlin,baiersbronn,5.334811111,1987-08-27 0:00:00,1
HUNIC GmbH,Inventures_GmbH,industry,munich,baiersbronn,5.6013,1989-02-10 0:00:00,1
HUNIC GmbH,Carsten_Oliver_Thoma,industry,international,baiersbronn,0.48316,1974-06-14 0:00:00,1
HUNIC GmbH,ROMM_Holding_GmbH,industry,berlin,baiersbronn,0.7217111111,1980-05-05 0:00:00,1
HUNIC GmbH,OS_Online_Solution_GmbH,industry,munich,baiersbronn,2.701375,1962-02-25 0:00:00,1
HUNIC GmbH,JF_Ventures_GmbH,industry,stuttgart,baiersbronn,45.0,1984-08-19 0:00:00,1
Wandelbots GmbH,STS_Ventures_II_GmbH,industry,cologne,dresden,12.695,1968-12-03 0:00:00,1
Wandelbots GmbH,Jonnielias_Beteiligungsgesellschaft_mbH,industry,hamburg,dresden,2.62435,1973-04-16 0:00:00,1
Wandelbots GmbH,Reber_Capital_UG_(haftungsbeschränkt),industry,berlin,dresden,5.334811111,1987-08-27 0:00:00,1
Wandelbots GmbH,ESCEN_GmbH_in_BraunschweigESCEN_GmbH_in_Braunschweig,industry,other,dresden,50.0,1983-07-22 0:00:00,1
Wandelbots GmbH,Booom_Capital_GmbH,industry,berlin,dresden,0.3203,1989-12-09 0:00:00,1
Wandelbots GmbH,NP_Projects_GmbH,industry,other,dresden,0.1733333333,1990-01-29 0:00:00,1
Pink Internet GmbH,Liberty_Ventures_GmbH,media,berlin,berlin,32.0574,1986-08-10 0:00:00,1
Pink Internet GmbH,Roskopf_Ventures_GmbH_Berlin,media,berlin,berlin,0.3603285714,1983-09-20 0:00:00,1
Pink Internet GmbH,HiddenMarkets_UG_(haftungsbeschränkt),media,other,berlin,1.366716667,1980-05-14 0:00:00,1
Pink Internet GmbH,Gibuauja_Beteiligungs_GmbH,media,other,berlin,11.2863,1953-09-25 0:00:00,1
Pink Internet GmbH,DSR_Ventures_GmbH,media,munich,berlin,0.723249191,1985-08-14 0:00:00,1
Pink Internet GmbH,Reber_Capital_UG_(haftungsbeschränkt),media,berlin,berlin,5.334811111,1987-08-27 0:00:00,1
Pink Internet GmbH,CG_Ventures_GmbH_Baiersbronn,media,stuttgart,berlin,7.089746667,1985-12-29 0:00:00,1
Pink Internet GmbH,Bochum_Ventures_GmbH,media,cologne,berlin,26.0174375,1985-02-05 0:00:00,1
Pink Internet GmbH,Oliver_Diezmann,media,hamburg,berlin,0.675,1972-01-03 0:00:00,1
Pink Internet GmbH,Charles_Maxim_Rolfe_Songhurst,media,international,berlin,1.004878571,1978-09-18 0:00:00,1
CUREosity GmbH,about:seed_GmbH,medicine_biotech,cologne,düsseldorf,1.67768,1978-02-06 0:00:00,1
EINHUNDERT Energie GmbH,FPS_Capital_GmbH,real_estate,cologne,köln,1.501175,1973-09-23 0:00:00,1
EINHUNDERT Energie GmbH,I!see_GmbH,real_estate,cologne,köln,4.492,1978-01-09 0:00:00,1
EINHUNDERT Energie GmbH,Rieke_Ventures_GmbH,real_estate,munich,köln,0.106,1990-03-12 0:00:00,1
EINHUNDERT Energie GmbH,Alamak_GmbH,real_estate,cologne,köln,22.235,1977-01-03 0:00:00,1
EINHUNDERT Energie GmbH,Karl-Heinz_Flöther,real_estate,frankfurt,köln,10.28333333,1952-09-20 0:00:00,1
EINHUNDERT Energie GmbH,CG_Ventures_GmbH_Baiersbronn,real_estate,stuttgart,köln,7.089746667,1985-12-29 0:00:00,1
BIOMES NGS GmbH,AllgäuSports_WSH_GmbH_mit_dem_Sitz_in_Aichstetten,medicine_biotech,munich,wildau,4.98715,1975-11-11 0:00:00,1
BIOMES NGS GmbH,Rapid_Pioneers_GmbH,medicine_biotech,berlin,wildau,33.73666667,1988-07-03 0:00:00,1
BIOMES NGS GmbH,Glaser_Ventures_UG_(haftungsbeschränkt),medicine_biotech,berlin,wildau,25.802384,1982-07-27 0:00:00,1
BIOMES NGS GmbH,FAGROW_GmbH,medicine_biotech,munich,wildau,1.746666667,1967-04-13 0:00:00,1
Uniq Coaching GmbH,Balios_Capital_UG_(haftungsbeschränkt),service,berlin,berlin,0.2366666667,1981-11-14 0:00:00,1
Uniq Coaching GmbH,Jonoma_GmbH,service,munich,berlin,2.006466667,1975-05-07 0:00:00,1
Uniq Coaching GmbH,Sebastian_Schuon_Investments_GmbH,service,munich,berlin,3.941543689,1984-10-09 0:00:00,1
Uniq Coaching GmbH,Felix_Jahn_Beteiligungen_GmbH,service,berlin,berlin,2.404628571,1982-04-06 0:00:00,1
Uniq Coaching GmbH,Convertics_Media_GmbH,service,berlin,berlin,0.0108,1982-10-14 0:00:00,1
Myndseed GmbH,Rizky_Ventures_UG_(haftungsbeschränkt),education,berlin,berlin,4.425,1982-09-20 0:00:00,1
Myndseed GmbH,Michael_Näf,education,international,berlin,1.4272,1973-08-05 0:00:00,1
Myndseed GmbH,Jan_Saputra_UG_(haftungsbeschränkt),education,berlin,berlin,23.58206,1992-02-05 0:00:00,1
Myndseed GmbH,Fortyone_Capital,education,munich,berlin,15.623025,1979-05-30 0:00:00,1
Myndseed GmbH,AleHa_Holding_UG_(haftungsbeschränkt),education,stuttgart,berlin,5.705,1992-05-12 0:00:00,1
Myndseed GmbH,Hunaja_Capital_GmbH,education,berlin,berlin,0.3186,1983-03-05 0:00:00,1
Myndseed GmbH,Liberty_Ventures_GmbH,education,berlin,berlin,32.0574,1986-08-10 0:00:00,1
CHARLES GmbH,Felix_Jahn_Beteiligungen_GmbH,ecommerce,berlin,berlin,2.404628571,1982-04-06 0:00:00,1
CHARLES GmbH,Benjamin_Günther_Invest_GmbH,ecommerce,munich,berlin,4.854951456,1983-11-03 0:00:00,1
CHARLES GmbH,Lorenzo_Franzi,ecommerce,international,berlin,1.19,1983-05-20 0:00:00,1
CHARLES GmbH,Liberty_Ventures_GmbH,ecommerce,berlin,berlin,32.0574,1986-08-10 0:00:00,1
CHARLES GmbH,Oyfri_GmbH,ecommerce,berlin,berlin,0.17775,1984-01-19 0:00:00,1
CHARLES GmbH,RICHMOND_VIEW_Ventures_GmbH,ecommerce,berlin,berlin,1.432425,1979-10-29 0:00:00,1
CHARLES GmbH,TK_Management_GmbH,ecommerce,cologne,berlin,15.34145,,1
Peaq Technology GmbH,Eyser_GmbH_Stuttgart,software,stuttgart,berlin,1.421528571,1987-11-06 0:00:00,1
Peaq Technology GmbH,Marvelous_Ventures_UG_(haftungsbeschränkt),software,berlin,berlin,21.668,1979-07-21 0:00:00,1
Peaq Technology GmbH,Beam_GmbH,software,berlin,berlin,56.03916,1980-09-07 0:00:00,1
Hawk AI GmbH,Vealo_Ventures_GmbH,finance,other,münchen,4.111549632,1974-07-18 0:00:00,1
Hawk AI GmbH,Vento_Ventures_GmbH_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,finance,berlin,münchen,0.4686504854,1982-11-03 0:00:00,1
Hyperganic Group GmbH,MJM_Investments,industry,munich,münchen,0.585961165,1978-05-16 0:00:00,1
Hyperganic Group GmbH,A_Round_Capital_GmbH,industry,munich,münchen,7.7227,1981-03-26 0:00:00,1
AMN Data Solutions GmbH,Dr._Joachim_Maus,software,frankfurt,berlin,0.2725,1967-01-26 0:00:00,1
AMN Data Solutions GmbH,Headstart_Ventures_Unternehmergesellschaft_(haftungsbeschränkt),software,berlin,berlin,0.239925,1984-10-06 0:00:00,1
AMN Data Solutions GmbH,CG_Ventures_GmbH_Baiersbronn,software,stuttgart,berlin,7.089746667,1985-12-29 0:00:00,1
AMN Data Solutions GmbH,whiletrue_GmbH,software,berlin,berlin,0.4169142857,1982-01-27 0:00:00,1
AMN Data Solutions GmbH,Beam_GmbH,software,berlin,berlin,56.03916,1980-09-07 0:00:00,1
gitti GmbH,Andreas_Kersten_Beteiligungsgesellschaft_mbH,ecommerce,cologne,berlin,3.582666667,1964-11-10 0:00:00,1
gitti GmbH,MF_Invest_&_Consulting_GmbH,ecommerce,other,berlin,5.8372,1966-07-25 0:00:00,1
gitti GmbH,TK_Management_GmbH,ecommerce,cologne,berlin,15.34145,,1
gitti GmbH,Persistence_GmbH,ecommerce,berlin,berlin,6.0,1971-09-12 0:00:00,1
MEEVO Healthcare GmbH,Richmond_&_Barnes_GmbH_mit_Sitz_in_München,medicine_biotech,munich,hamburg,4.615,1967-07-10 0:00:00,1
MEEVO Healthcare GmbH,Jörg_Johannes_Schröder,medicine_biotech,hamburg,hamburg,3.625,1963-01-05 0:00:00,1
ArrowTec GmbH,whiletrue_GmbH,industry,berlin,berlin,0.4169142857,1982-01-27 0:00:00,1
ArrowTec GmbH,Reber_Capital_UG_(haftungsbeschränkt),industry,berlin,berlin,5.334811111,1987-08-27 0:00:00,1
ArrowTec GmbH,Bachem_Ventures_GmbH,industry,cologne,berlin,0.4846666667,1985-11-14 0:00:00,1
ArrowTec GmbH,MJM_Investments,industry,munich,berlin,0.585961165,1978-05-16 0:00:00,1
ArrowTec GmbH,Jacobo_Invest_GmbH,industry,stuttgart,berlin,16.2249125,1973-03-30 0:00:00,1
ArrowTec GmbH,OS_Online_Solution_GmbH,industry,munich,berlin,2.701375,1962-02-25 0:00:00,1
ArrowTec GmbH,Thilo_von_Selchow_GmbH,industry,cologne,berlin,5.583925,1962-04-30 0:00:00,1
Iconic Drinks GmbH,Rizky_Ventures_UG_(haftungsbeschränkt),food,berlin,berlin,4.425,1982-09-20 0:00:00,1
Iconic Drinks GmbH,AllgäuSports_WSH_GmbH_mit_dem_Sitz_in_Aichstetten,food,munich,berlin,4.98715,1975-11-11 0:00:00,1
infinnity financial technologies GmbH,Vento_Ventures_GmbH_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,finance,berlin,berlin,0.4686504854,1982-11-03 0:00:00,1
infinnity financial technologies GmbH,Final_Frontier_GmbH,finance,other,berlin,4.01995,1983-03-13 0:00:00,1
infinnity financial technologies GmbH,JALE_Beteiligungs_GmbH,finance,munich,berlin,15.9199,1975-07-06 0:00:00,1
infinnity financial technologies GmbH,Renner_Ventures_&_Philanthropies_GmbH,finance,munich,berlin,3.335972672,1984-04-28 0:00:00,1
infinnity financial technologies GmbH,Renner_Ventures_UG_(haftungsbeschränkt),finance,berlin,berlin,0.57748,1981-06-03 0:00:00,1
Beducated GmbH,CMVC_Christian_Müller_Ventures_&_Consulting_UG_(haftungsbeschränkt),education,cologne,münchen,14.48666667,1963-10-19 0:00:00,1
Beducated GmbH,Fortyone_Capital,education,munich,münchen,15.623025,1979-05-30 0:00:00,1
Beducated GmbH,Altos_Advisors_GmbH,education,munich,münchen,2.76465,1969-01-08 0:00:00,1
Beducated GmbH,CONS_VC_GmbH,education,other,münchen,22.28333333,1966-12-05 0:00:00,1
Beducated GmbH,Rebernik_UG_(haftungsbeschränkt),education,berlin,münchen,8.42638,1977-05-28 0:00:00,1
Beducated GmbH,CK_Venture_Capital_GmbH,education,munich,münchen,3.71346,1974-01-26 0:00:00,1
SLL Automotive Group GmbH,CG_Ventures_GmbH_Baiersbronn,mobility,stuttgart,münchen,7.089746667,1985-12-29 0:00:00,1
SLL Automotive Group GmbH,Goldfinger_Investment_Holding_GmbH,mobility,berlin,münchen,0.81464,1976-05-15 0:00:00,1
SLL Automotive Group GmbH,Renner_Ventures_UG_(haftungsbeschränkt),mobility,berlin,münchen,0.57748,1981-06-03 0:00:00,1
SLL Automotive Group GmbH,Final_Frontier_GmbH,mobility,other,münchen,4.01995,1983-03-13 0:00:00,1
Zava Global GmbH,Jacobo_Invest_GmbH,medicine_biotech,stuttgart,hamburg,16.2249125,1973-03-30 0:00:00,1
CyberDirekt GmbH,MGH_Beratungs-_und_Beteiligungs-_GmbH,insurance,frankfurt,berlin,4.765425,1966-03-26 0:00:00,1
CyberDirekt GmbH,TK_Management_GmbH,insurance,cologne,berlin,15.34145,,1
CyberDirekt GmbH,Vento_Ventures_GmbH_mit_Sitz_in_Berlin_with_registered_office_in_Berlin,insurance,berlin,berlin,0.4686504854,1982-11-03 0:00:00,1
Keleya Digital-Health Solutions GmbH,DresInvest_GmbH,medicine_biotech,other,berlin,11.59066667,1969-07-12 0:00:00,1
Keleya Digital-Health Solutions GmbH,Jacobo_Invest_GmbH,medicine_biotech,stuttgart,berlin,16.2249125,1973-03-30 0:00:00,1
Keleya Digital-Health Solutions GmbH,"Rabinowitsch,_Benjamin",medicine_biotech,berlin,berlin,0.2518333333,1981-09-25 0:00:00,1
Hopkins GmbH,BCF_Weboptions,software,cologne,berlin,10.396,1988-12-14 0:00:00,1
Hopkins GmbH,STS_Ventures_II_GmbH,software,cologne,berlin,12.695,1968-12-03 0:00:00,1
SIRPLUS GmbH,SG_Beteiligungs_UG_(haftungsbeschränkt),food,cologne,berlin,11.0,1983-06-25 0:00:00,1
SIRPLUS GmbH,Next_Big_Thing_AG,food,berlin,berlin,58.97683333,1971-02-14 0:00:00,1
SIRPLUS GmbH,MTec_Holding_GmbH,food,stuttgart,berlin,10.27045592,1969-02-06 0:00:00,1
SIRPLUS GmbH,Thilo_von_Selchow_GmbH,food,cologne,berlin,5.583925,1962-04-30 0:00:00,1
SIRPLUS GmbH,NEON_Labs_UG_(haftungsbeschränkt),food,berlin,berlin,13.11,1984-10-15 0:00:00,1
sewts GmbH,BeAI_GmbH,industry,frankfurt,münchen,3.839733333,1976-05-25 0:00:00,1
sewts GmbH,Goldfinger_Investment_Holding_GmbH,industry,berlin,münchen,0.81464,1976-05-15 0:00:00,1
Laserhub GmbH,Jacobo_Invest_GmbH,industry,stuttgart,stuttgart,16.2249125,1973-03-30 0:00:00,1
Laserhub GmbH,Elias_Groll_Ventures_GmbH,industry,stuttgart,stuttgart,2.0,1997-08-18 0:00:00,1
Laserhub GmbH,ROMM_Holding_GmbH,industry,berlin,stuttgart,0.7217111111,1980-05-05 0:00:00,1
Laserhub GmbH,Reber_Capital_UG_(haftungsbeschränkt),industry,berlin,stuttgart,5.334811111,1987-08-27 0:00:00,1
Laserhub GmbH,Markus_Stoll,industry,stuttgart,stuttgart,34.55,1984-04-09 0:00:00,1
Laserhub GmbH,DIRK_BREITBACH,industry,cologne,stuttgart,0.492,1969-08-18 0:00:00,1
Laserhub GmbH,Stephan_Josef_Bernhard_Tilmann,industry,frankfurt,stuttgart,0.67,1963-12-27 0:00:00,1
aifora GmbH,I!see_GmbH,software,cologne,düsseldorf,4.492,1978-01-09 0:00:00,1
Aeditive GmbH,Torsten_Kurth,construction,berlin,norderstedt,0.4275,1973-02-25 0:00:00,1
Aeditive GmbH,Jacobo_Invest_GmbH,construction,stuttgart,norderstedt,16.2249125,1973-03-30 0:00:00,1
Aeditive GmbH,CG_Ventures_GmbH_Baiersbronn,construction,stuttgart,norderstedt,7.089746667,1985-12-29 0:00:00,1
Aeditive GmbH,Felix_Jahn_Beteiligungen_GmbH,construction,berlin,norderstedt,2.404628571,1982-04-06 0:00:00,1
Aeditive GmbH,Schwarzenholz_Ventures_GmbH,construction,berlin,norderstedt,0.3631,1981-11-04 0:00:00,1
JT Technologies GmbH,Impulsio_Ventures_GmbH,finance,international,frankfurt am main,8.485,1964-06-11 0:00:00,1
